x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,0.0,-0.2527045312677196,0.052544097270381736,-0.21469021598275487,-0.5128405857086119,0.08593102223487302,-0.3675182200855359,-0.47233671882777395,0.2811626595268904,-0.48783572015724,-0.19742727981898936,0.34883343325330224,-0.5705973668308798,-0.3716000276645076,-0.8150186808508056,-0.3751458210216575,-0.46292162006438065,-0.5610475622075967,-0.5582282873332458,-0.42077079177864185,-0.358732032391973,-0.5942754971552863,-0.3572388424671842,-0.36559834974670435,-0.6020880828868858,-0.11215831648406115,-0.9311517988377015,-0.3469536562205012,-0.20210927712389132,-0.020014314426872824,-0.5169781315029092,-0.22877830098808768,0.1507656684435181,-0.4598737535569081,-0.23626643654697332,-0.14882722975541998,-0.3891906271363923,0.12912887364340409,-0.8211052773471782,-0.34415750163724124,0.039582768064644856,0.09035658073314046,-0.47275310955819727,-0.031770564849165,0.1488637982964615,-0.3271055067960181,-0.049524821034511474,-0.11542362708811058,-0.19820090235358326,0.32263918839685457,-0.6381328226716103,-0.37384098203419985,0.2280099026068714,0.042550787140477796,-0.521259175411161,0.1735500116026767,0.10984378794709214,-0.49421203436265937,0.17979175663719205,-0.06256693764472508,-0.4268444046610952,indicador
0.0,0.0,0.0,-0.25361882221980925,0.04984156067595165,-0.201416684336465,-0.5070547427429659,0.1137601046245148,-0.35690204443106555,-0.5567303684844777,0.16039698325373655,-0.483953486403934,-0.36243990236421464,0.08365818410965467,-0.5783627442234607,-0.4619051704893072,-0.8439910564871994,-0.3513180496938941,-0.5759604967763226,-0.4180886767426983,-0.5224956076153,-0.5332955371810878,-0.2199287708322128,-0.5726398977460313,-0.47378156470293487,-0.22079000368212814,-0.5923368240832524,-0.19110716219392107,-0.9198279025520555,-0.3426290738464449,-0.26083003549544004,0.18200008290864608,-0.49945924072247483,-0.26470999467823436,0.2852465636604552,-0.47310239363081824,-0.2658790045946876,0.014462298442461337,-0.42931419196019893,0.07355464687962933,-0.7787438453897617,-0.3528225561246502,-0.032235830198348164,0.2891180394621432,-0.4754779524251203,-0.07007374594407709,0.22601949913131858,-0.34316929555529646,-0.07259738215559025,-0.05814034340941484,-0.22438331783659607,0.281234263732402,-0.5572156178837601,-0.3932581255820451,0.1593542060481456,0.2154595559977723,-0.5352612722533995,0.12540473286631734,0.13361494910103036,-0.49628861945088687,0.1366143333249869,-0.14844525661588462,-0.4181222793511361,indicador
0.0,0.0,0.0,-0.44376602520204117,0.03583013848165044,-0.18289968743040458,-0.8094292494765442,0.10753247961542184,-0.3516779294647907,-0.998094979170358,0.34655389836771067,-0.4971520876360615,-1.0082371180504703,0.5490357775798342,-0.6323988609392374,-0.7109966520729099,-0.7631651646326768,-0.43409383192970386,-0.9064353228381351,-0.10129153853575822,-0.6532096012581408,-0.9890895889357145,0.2414105417098821,-0.7351264235168917,-1.019392861192935,0.4381322712787345,-0.7786013185644517,-0.4007114162442185,-0.783577666989843,-0.47480143290254195,-0.6159527604990641,0.5259909116271365,-0.7435319929052245,-0.5471804834909658,0.9233540605436129,-0.7585495621909946,-0.4529323566106589,0.9502791938158006,-0.7316699476346783,-0.07657995603137382,-0.5929658089839708,-0.530027929372094,-0.280652958213469,0.6661932303079895,-0.7603364257996411,-0.2626214504717761,0.65235269576332,-0.6945473519538246,-0.226589729105552,0.354283951723741,-0.6137196767370028,0.20069608244838033,-0.3510498876027835,-0.6027912223610661,-0.005117604198692646,0.5818003118309623,-0.786008524331907,-0.038609625069552206,0.5813089535498139,-0.7689419016019853,-0.035777304257871054,0.3030081343372927,-0.7236510333205618,indicador
0.0,0.0,0.0,-0.5084723598538337,0.21585297602278783,-0.10079319100964076,-0.8719344119090486,0.711911247209927,-0.3196210364026675,-0.9260602223549956,1.3733095496938312,-0.5235923718782711,-0.847812201638613,1.7476268884374941,-0.7541327589923991,-1.0221117977854524,-0.11477013355413877,-0.5790810388048646,-1.328941272187733,0.37725135788473074,-0.8718800436882752,-1.5567424904080738,0.7671419044541602,-1.0478812415930867,-1.7373765971635158,1.090781697995243,-1.1770036396408605,-0.7230642333661155,-0.13088241315610843,-0.6782683158994715,-1.0391192619817284,1.1696134349770342,-0.9589334597335967,-0.8447016907318068,1.2828923591440602,-0.9612911685876055,-0.7300079117713563,1.0328719541604527,-0.9559657486065161,-0.38471115996424643,0.050585126937542226,-0.7722588388481179,-0.6606854509903727,1.340080698101873,-1.0165723116560805,-0.5301775091339098,1.2499121815293595,-0.9089121259366074,-0.44096571979269183,0.8504971295642064,-0.8146817431680348,-0.072201404477424,0.3022801175045793,-0.8677317048717685,-0.3698032384752876,1.3069386320590244,-1.075945831465224,-0.3132482671306919,1.241501076315368,-1.0186188651098544,-0.21718292283907822,0.888526515460425,-0.9560326110307703,indicador
0.0,0.0,0.0,-0.47344270011743683,-0.09603543014124075,0.005704266948578686,-0.9459168979604421,0.23068983817931255,-0.10089781657893335,-1.1551158034518996,0.8039707582159932,-0.21525843412240084,-1.1754728601907107,1.2490585122265765,-0.3576564845926375,-1.1223090463087722,-0.27090742826406083,-0.31554003957343996,-1.5048396812456404,0.11233519868552311,-0.5032248258612284,-1.7716200102870816,0.33843360377238063,-0.6168749665628889,-2.000264606646313,0.51557898695982,-0.7119553234963408,-0.8729243378865673,-0.2164904360133156,-0.4371898803038134,-1.2571763075679383,1.0609727148963055,-0.6377814079269399,-1.0522155551535846,1.1957413957411653,-0.632595273396342,-0.9088884848707686,0.9546382468587824,-0.6241430087921546,-0.5667468492288306,0.005819262211868416,-0.5496793372192743,-0.9213224928826032,1.2283795602573766,-0.7385149492518317,-0.7715309616355087,1.1802252408983602,-0.6466369971955783,-0.6651590732774529,0.8302317758491689,-0.5661203372958896,-0.2651917760794737,0.2730770021168798,-0.6563992747951878,-0.6057235332004309,1.2041155001597241,-0.8204673121751831,-0.5254464840628628,1.1337648951892634,-0.7637190440144784,-0.41407274619360646,0.8090373891423093,-0.701928639142645,indicador
0.0,0.0,0.0,-0.386713423433429,-0.0033627146648618944,0.027889806509446,-0.7526546465032901,0.08806236591582924,-0.05728456020904521,-0.9682747311156642,0.3919535558590392,-0.16415383040036258,-1.0387321693916256,0.6907289292949096,-0.28283981471554914,-0.9268527908453321,-0.6335930858628805,-0.1554329005824847,-1.261240036212062,-0.7491722545738244,-0.30248642643914125,-1.4944047459666354,-0.8747937992298414,-0.3979536298250935,-1.6884736456429945,-1.018763074599572,-0.47610412058567597,-0.7667685233935142,-0.5863807142202653,-0.2611966491428661,-1.1687350770577367,0.1807024645136477,-0.4305444625890992,-1.0120048654506026,0.41477387643829416,-0.4330744616098736,-0.8710445300927451,0.2996211546211194,-0.42301654617501666,-0.5892014795150545,-0.3642275497835513,-0.3640483572337019,-0.9560487862678331,0.4216619678899342,-0.5188072956542291,-0.8232333082617442,0.5180275238693594,-0.4390745601278967,-0.7083814804457567,0.32813774190322115,-0.36526206096562364,-0.4226568044796768,-0.08901344453931487,-0.4639712967102062,-0.734183836845617,0.49989007878854136,-0.5708396150111357,-0.6485276952085528,0.5519598939292546,-0.5110697120944067,-0.5420807985932533,0.39277150512228726,-0.4515378880771269,indicador
0.0,0.0,0.0,-0.29240903576754335,-0.15097117165095508,-0.021041226547417573,-0.4744978841425465,-0.3169463467313922,-0.12303680602173266,-0.5992543368940606,-0.36491059498648043,-0.23976334276381117,-0.6208849227779113,-0.3025504330038759,-0.36506816421622745,-0.35901972599868753,-1.02131433754742,-0.17504958976556406,-0.47951180895366197,-1.4092674736150044,-0.31190653198839674,-0.5648226651353028,-1.6931830188163668,-0.3983852101319097,-0.6280137892029237,-1.9443833615122244,-0.46750620585435737,-0.22361255396494292,-0.9433563931863848,-0.24510434745971033,-0.5967628582540622,-0.7489194763803385,-0.38316132550136006,-0.5735951567346871,-0.43879607440290813,-0.36653698119647227,-0.4798118655620008,-0.39410664256361444,-0.3462841865195783,-0.13620599357510005,-0.7308181333327229,-0.32008882232708646,-0.4957890001966347,-0.4647468654803154,-0.423923364722224,-0.4511181019555105,-0.27871880638551816,-0.3280742518358526,-0.3464311899964582,-0.3006356073297076,-0.2572976662111009,-0.08510956722936974,-0.46808127093326246,-0.40259348060361044,-0.3681208957124445,-0.30389142094231575,-0.47381540044007375,-0.3477332339184913,-0.17928253316863205,-0.41332886206608666,-0.26340113940220583,-0.18737772732605065,-0.36038089407284907,indicador
0.0,0.0,0.0,-0.21092555423779755,-0.2973396372964502,-0.06103359122310597,-0.31725986270842277,-0.5783634957390893,-0.15198187732227508,-0.3620038656538015,-0.8037644798473238,-0.25181285838783024,-0.3001479948779592,-0.7653048469714493,-0.35061061516942504,-0.0406345172168155,-1.08022569266501,-0.10521738270485058,-0.0026594954151430883,-1.4863970237570896,-0.20595448762538124,0.0232362515228001,-1.7581564371856113,-0.2639792307656781,0.055416166271869294,-1.9925915951443658,-0.3123017659145095,0.07686263340584885,-0.9867650288385516,-0.14278274912317238,-0.20057761109158484,-1.1000291138635636,-0.2662418446781697,-0.25972807380042934,-0.8269966862025596,-0.2592976319320378,-0.20013446298491677,-0.7145218133693406,-0.235717819271543,0.132476608371612,-0.8158785431521058,-0.19271046996725763,-0.1626950213687565,-0.8475793078031848,-0.29416945400135897,-0.19787584367539493,-0.6303382357056381,-0.22770793241289594,-0.12919557296021558,-0.5523188866347801,-0.16736532089940898,0.14152180530374478,-0.6061873717965517,-0.25455163908723344,-0.10681204275996802,-0.6313669218172372,-0.3184892795031462,-0.14305532832736748,-0.4735803067709914,-0.27981424145447326,-0.09210158865404575,-0.3968216341715448,-0.23825611135354102,indicador
0.0,0.0,0.0,-0.12384069379351399,-0.4198037501184222,-0.05342636901421018,-0.15383658759891233,-0.7890918350682244,-0.13707150136120158,-0.12571151043020226,-1.0792417547020363,-0.23759105780694825,-0.027415441479026435,-1.0241586572759303,-0.3360143357354587,0.23961956455441819,-1.1041177626055434,-0.06455131034773613,0.38761657362284146,-1.4898714295436517,-0.17045197885869018,0.490215882436204,-1.7381945402328633,-0.23427409007915967,0.5894932374270634,-1.938044900344823,-0.2869388750690586,0.34750385126690553,-0.9314673542814914,-0.10774804528392672,0.1262862249393951,-1.2505993378786886,-0.2470619822806974,-0.0018665226627698037,-0.9947445969364842,-0.2439504614300276,0.03474570695510569,-0.8289148271839775,-0.21566455798817386,0.3853195235750884,-0.7216500027088859,-0.16597142894848202,0.1285245153440533,-0.975744666341773,-0.28196667927010005,0.03079615494462439,-0.7686023475210594,-0.20735357146897926,0.07694304064914419,-0.6321507043262597,-0.1341350870719372,0.37075843201893655,-0.49531893144036215,-0.2367088862902446,0.16806094120040543,-0.7388521142235228,-0.3080039811199256,0.0879498517939411,-0.6146299347471471,-0.26215024388482644,0.11753555809081212,-0.49491755787829905,-0.2107924089565328,indicador
0.0,0.0,0.0,-0.05140640496877259,-0.44971640957433606,-0.02972417212938331,-0.011223051420694123,-0.9270263784642527,-0.07621196817086374,0.10447423608085206,-1.2022066397101612,-0.14995216438455963,0.27871418078543875,-1.1449275988220011,-0.22074155235221582,0.36225551166526077,-1.0758439946938867,0.02026715937988931,0.5760686659263012,-1.4346864500604828,-0.07353927048620584,0.7003619396885895,-1.6406863152327615,-0.12027187714413479,0.8346412536726052,-1.7934663200591674,-0.1571326159512773,0.42991409510861717,-0.9021212027662543,-0.03675875877264645,0.39381424678023275,-1.302645259779964,-0.20685490124632364,0.2115385435414331,-1.0793122882808295,-0.228539844390519,0.20255868346536238,-0.8790221343657229,-0.19875074539328214,0.47534017678406526,-0.7049316850743664,-0.10999945185324875,0.39690322742886075,-1.059646039979356,-0.27391916124019705,0.22798886678406113,-0.8404186179388154,-0.21713221997817242,0.24002020696442417,-0.6669451539546044,-0.13232336119797544,0.4984661036825669,-0.472373579668641,-0.18994708086462672,0.4402378936114226,-0.8363194030316294,-0.27889054885800224,0.3066726102621238,-0.7143516697822694,-0.22720102111404628,0.30249839426626635,-0.5576885849427208,-0.1632299067363517,indicador
0.0,0.0,0.0,-0.10408023239095035,-0.4376494691418978,-0.042443661966989746,-0.08757861973806369,-0.8775475624690563,-0.05275386220139424,0.08737484724469344,-1.1399334186700234,-0.08269366617240231,0.26972615318041465,-1.2127526541781153,-0.11144184565472483,0.048848912251373576,-1.107456517654121,0.0961402299094329,0.14346217022882948,-1.490078439149812,0.04209662031553227,0.21077044200268455,-1.6861111411510954,0.002758754806019716,0.2943293061688108,-1.861170981598656,-0.024091838956654794,0.17265812293826518,-0.9823732009756512,0.07163844350827063,0.24051119578247807,-1.2930547218294115,-0.05196826496390921,0.13404719475470542,-1.039676296115828,-0.09392273154783524,0.09560572504361156,-0.8324961565157629,-0.07677366446157295,0.28353437914631924,-0.8341783354020954,0.02899092856054861,0.33521498998432,-1.1010867795582515,-0.10340909833227827,0.2076827080293098,-0.8443360774517945,-0.09086774436844852,0.16892185396979884,-0.6373420254266337,-0.030053487660644227,0.3875325218411062,-0.6511874689075191,-0.01903705167279934,0.42988024690114623,-0.9468302102149444,-0.0890643528529841,0.3321135304025835,-0.7904055226584983,-0.05760699481035712,0.29219787756263876,-0.6063952657890568,-0.0059002097362486515,indicador
0.0,0.0,0.0,-0.1236248562583183,-0.39589904821978583,-0.12889901717429264,-0.14830284373410188,-0.7717863791878691,-0.11441241704784468,-0.05052976666447103,-1.0720627410370458,-0.08740672930026867,0.04335671400177674,-1.211186624547104,-0.04590629752716524,-0.3138700846132054,-1.0012035279986764,0.13411260999753008,-0.3432429713792384,-1.3579001537668112,0.14139119889654955,-0.3581151023503003,-1.5753050012676855,0.13036846493769572,-0.3551807568487237,-1.7458280137689466,0.12222174810261752,-0.15716287080980254,-0.9703933015741706,0.1834030324144126,-0.09945202464165542,-1.3387036959974925,0.11549945272880692,-0.08364476669621487,-1.1543659550438374,0.059956083561292284,-0.0882361197377992,-0.9497332831325055,0.06872865151546216,-0.00993187790813577,-0.912666535504743,0.2047829247114614,0.04705013109886473,-1.140169015180027,0.11810633656349726,0.03710514268379204,-0.9091002100565333,0.05956152252057382,0.006293310891090018,-0.7700544544653647,0.0677476837539141,0.10352832205357483,-0.8263400012365119,0.2156997796209898,0.1527601485312903,-1.0346758562347929,0.16775385306855722,0.12522647859555164,-0.8641497667778221,0.14289982693649173,0.08324476245395564,-0.7263488404422461,0.14895407174700742,indicador
