x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,0.0,-0.1585779424409956,-0.43021026626289044,0.09462071252461074,-0.37137956894298957,-0.6554457773755071,0.096128433930455,-0.5307308373493248,-0.6152891040052894,0.06969991354592459,-0.6464678390118349,-0.46732716738809404,0.029421642337090676,-0.5259566407347631,-0.9867470487250288,-0.019713722185154086,-0.8237432769573722,-1.2023612812539615,-0.0489548228602692,-0.9996408934545462,-1.3241811216598134,-0.06345830495751664,-1.1404054356240054,-1.4270784965119239,-0.07820794670210005,-0.5840686417901063,-0.8057646149779429,-0.09801636050633562,-0.7797820155311939,-0.5653707345039005,-0.11770487721601597,-0.6791944612940521,-0.3909111968386154,-0.09736658619782093,-0.5775279018361908,-0.4032918243540035,-0.09122582350038383,-0.6063564616246775,-0.5085237267209338,-0.1624998764091836,-0.7942583371961744,-0.3082333997824293,-0.1766719257394701,-0.6890633579184661,-0.16913520074737223,-0.12613870616196027,-0.58682565729238,-0.20104224025730644,-0.10082606690405568,-0.6139856777775888,-0.17943989963304866,-0.219955205813137,-0.8668227765799755,-0.16553458187573805,-0.217215330722635,-0.8605432434617081,-0.0993228354858747,-0.15357546966185548,-0.8077100088201079,-0.0946532314140161,-0.1077515396140901,indicador
0.0,0.0,0.0,-0.35513419051388717,-0.33008032233198403,0.12588657190698535,-0.7237027811340387,-0.294544928942246,0.1252166814702514,-0.935148217321361,-0.051046427016205105,0.09031359308006741,-1.0287608502291692,0.27168732367138143,0.03590600769056622,-1.0198518758065795,-0.4471428528453823,-0.06996557934910834,-1.4770738463493505,-0.2871681084306715,-0.14728764214876036,-1.7363000028216427,-0.2093990515342967,-0.1946647108166502,-1.9486921309746172,-0.14813865541928764,-0.23292578327864527,-0.9657276753436007,-0.19436516939330048,-0.1720239460137995,-1.1911139362199266,0.3416843732430616,-0.22629159685051603,-1.019015836148601,0.3979160415553656,-0.1940627949511977,-0.9032947941060113,0.25257511361898616,-0.18213331257836524,-0.8507706611397099,0.15424521866340613,-0.2565001403361205,-1.087111305321742,0.6372177571030623,-0.2979579935824081,-0.9310117335233893,0.6637754818686213,-0.21654807081905905,-0.8126684074275184,0.5035599174403845,-0.16984055106843501,-0.7201580042088471,0.5245081361534384,-0.33028146955714116,-1.0441036611233352,0.8864976957395634,-0.35220616561231743,-0.9745265829204621,0.9523176694850599,-0.27116466917233584,-0.8711544945374337,0.8847385777477291,-0.20972963463787453,indicador
0.0,0.0,0.0,-0.37037565989738136,0.023693685823912285,0.08088426926720718,-0.6858545800886688,0.3540462513982138,0.058113813067291804,-0.8370830206806835,0.7655156081932231,0.013396733973707164,-0.8442348090329037,1.1586990652457008,-0.05163624352412808,-0.9182273927369476,0.43077516475941197,-0.13008622773082884,-1.2164080790223466,1.0433696071361669,-0.21574964442837405,-1.3878414239716492,1.3857891767287835,-0.257528929032372,-1.524120857460961,1.6625640269227815,-0.2905638990987286,-0.7813202038918774,0.5832123063349922,-0.22226593245428797,-0.8493599886654511,1.38334769008835,-0.3007744409603798,-0.7129275009619259,1.3224725129285928,-0.2701508516928286,-0.649288219078222,1.1004300828147693,-0.25434360959357954,-0.5804320804184316,0.7634827840739885,-0.30035502288447,-0.6586074337964405,1.4586919289658844,-0.368888713413079,-0.5525400864216495,1.3743866377698895,-0.2943895018080214,-0.5104342505516032,1.1613029291996906,-0.24744318074005087,-0.3660443033276383,0.9359768258047875,-0.37002200411914665,-0.5293484883436022,1.5687631590459974,-0.4161086820141077,-0.4623507541528387,1.5549059257226008,-0.34803403273361605,-0.3960681793741737,1.3995438559594078,-0.2942748568207887,indicador
0.0,0.0,0.0,-0.3363338805829947,0.1054168554335563,0.04774711166554316,-0.5989716888540657,0.4928287409487141,0.009923423454235887,-0.708146345831048,0.9110185813797117,-0.04528713305629393,-0.6869795379647584,1.268551474797156,-0.11773687078684335,-0.8273328610993437,0.6558460327969893,-0.12897118756244683,-1.061753194509333,1.2200741135869393,-0.22500245797021545,-1.1938031884393094,1.5501946563473064,-0.28014643267561307,-1.2952654958860244,1.8251451272729047,-0.32500857798807287,-0.6853396757929241,0.6968364792540601,-0.21149101627458214,-0.6639442866871069,1.5895646746650534,-0.314688065616138,-0.5276387948954131,1.4806896719607798,-0.29881726296647676,-0.48958288734742067,1.230535545830328,-0.28805844375417217,-0.4795945349811436,0.7561593262072768,-0.2853504732741115,-0.48229012783335534,1.5406434771695026,-0.3779819100765709,-0.3914162216424306,1.3997141663285124,-0.30453001250168926,-0.37195331571224804,1.1504858404896536,-0.25089289252419433,-0.272770897908045,0.8074003919265038,-0.35447492079548104,-0.33915829330784714,1.44818116272139,-0.4288088689530543,-0.27477093748240644,1.3780842732304024,-0.37503503981114955,-0.23047874144482167,1.1824228040872122,-0.3258255939691135,indicador
0.0,0.0,0.0,-0.36168164244414774,0.0708075841511848,0.04929950833462848,-0.6609873364577494,0.46066388570593164,0.0038372169940117623,-0.8199757051286595,0.8769016252671844,-0.060193503776053287,-0.8381728707229391,1.246509969549566,-0.1430212426002569,-0.9376763360568828,0.5678490785041941,-0.1690094972795687,-1.2318373510424037,1.1039754958174246,-0.2922255807286625,-1.4166796375476212,1.3986381870473992,-0.37172720333743897,-1.58038202550949,1.6522418267188475,-0.4432613221926453,-0.8002774199665594,0.5381064096598476,-0.2645704877242648,-0.7838385101623655,1.6544678793186967,-0.3910945396307004,-0.6026734453762355,1.5747717214302797,-0.37232956774156156,-0.552490184268688,1.30417233304088,-0.36804542092522,-0.5799068996160214,0.5747192197669874,-0.3529248771997953,-0.5847021426798917,1.5767706080770125,-0.4729911505140683,-0.46175975511264766,1.4336986240829563,-0.3862828183481946,-0.42837895620462557,1.124721002992839,-0.32727505038311794,-0.3592236460221874,0.6170876246059519,-0.43752972539372614,-0.4239390128532775,1.4135716337665047,-0.5602457885643245,-0.3463807341641694,1.3783574362196607,-0.5257063564250638,-0.2973637074430795,1.1563772083696022,-0.48877668673322355,indicador
0.0,0.0,0.0,-0.36302794802928845,0.11055761017107864,0.058858839573787035,-0.671016077082439,0.5580000241519832,-0.006040446239609511,-0.8118907489503058,1.0511390549227337,-0.09060016391949287,-0.8085241823023002,1.4688233244524587,-0.19112535095242547,-0.9453634996493903,0.5427669632284757,-0.2247992548136314,-1.2755459619313272,1.059708030757534,-0.36578675693410045,-1.487244266460476,1.3401044028636644,-0.4505726485886883,-1.663527838771851,1.582819582001465,-0.5308861525590406,-0.8161479441641433,0.47724767916814975,-0.32578702547102373,-0.8026597501008825,1.6538100034067411,-0.45603503827224035,-0.6257493786914482,1.5540465408592188,-0.40553811313120824,-0.600166551343418,1.2864695749435782,-0.38511494806460633,-0.5759922141159988,0.5199726570632517,-0.41927112507813596,-0.5862743319590413,1.5692940645829048,-0.5279676411278558,-0.48515229927862075,1.4466257254300838,-0.4072365007505588,-0.4595083549362878,1.1693029316328587,-0.334295846554275,-0.3264482605842322,0.5923557061631367,-0.5109187989690326,-0.410866692142349,1.3343876311866498,-0.6606749714545893,-0.43568718995838907,1.5777100146609775,-0.6618589382659774,-0.461935306114631,1.6869680722547253,-0.653157172931151,indicador
0.0,0.0,0.0,-0.34938456002887175,0.13527500581676608,0.019215026012659425,-0.6321990529801115,0.61902750576171,-0.03493396837458753,-0.7952647251949376,1.0766772540353995,-0.09357637348005604,-0.8731302658647464,1.4145450893648859,-0.16647800343285132,-0.7867914229645081,0.7621010297513501,-0.23073348535675844,-0.925403438529594,1.5164663316728115,-0.3616813402945391,-1.0067822685930632,1.949169646382048,-0.4284511273313626,-1.0587160339985304,2.281312741893474,-0.4774628083631025,-0.603993461207459,0.7334788155678083,-0.31177030957401775,-0.5151489442148456,1.7576612215720775,-0.44155569464842076,-0.3948447683502709,1.5819496591318152,-0.4164443834012469,-0.3769350957909202,1.281497019428729,-0.399719136112365,-0.3583296383498399,0.711206699077735,-0.3852253324567558,-0.3019286370223163,1.5839059177230683,-0.5060633853338589,-0.22831502079439442,1.400887129117885,-0.4262178805970244,-0.23502085972160097,1.137894656503067,-0.36657861582070705,-0.1149860883691594,0.6759344360352473,-0.4542784818310604,-0.13737339119788486,1.443897877674244,-0.5573733838354462,-0.0984743494593814,1.4927385822990709,-0.5194604262502112,-0.08853989897731962,1.4050628990559484,-0.4829024991156676,indicador
0.0,0.0,0.0,-0.3146741044073059,0.1795843821739141,0.02307937743501641,-0.5396057955505994,0.6723199934705231,-0.012293599854997967,-0.6353238494325995,1.1180985251227993,-0.044225884449074944,-0.6213058773896715,1.4862280648888566,-0.09294277558101796,-0.6585293305612725,0.8047197950443734,-0.23515141585598212,-0.7811139812895531,1.5921334044006743,-0.33563636766210825,-0.845351350644704,2.033060180847803,-0.38331043018779326,-0.8842081686038681,2.4022543330120953,-0.41610495191619445,-0.46118471989809245,0.8362726046634273,-0.29657509137141824,-0.44036972520307893,1.6666455302421466,-0.37763657361584607,-0.35710130625266034,1.4990383252814619,-0.3376700650758186,-0.3339802268276312,1.2324553525001767,-0.3143724374280821,-0.2273333032560696,0.8763977500418946,-0.3452577063001343,-0.248032821074734,1.6118235545725792,-0.41574916996202743,-0.19009910804945937,1.4464882900163452,-0.32851149714243094,-0.17532036974141396,1.2044742695216892,-0.2694534191491821,0.0034240236591896915,0.9122304933239087,-0.3885723249215854,-0.0729023551665188,1.5919346767530036,-0.4403076199912147,-0.04569162955583564,1.4752608307885478,-0.3693401499029754,-0.015538353640840436,1.2489203984826163,-0.313286269026558,indicador
0.0,0.0,0.0,-0.3468002724810926,0.057554849360340006,0.05021975380811346,-0.6175743648122576,0.435389215088759,0.025991975747956374,-0.7216331961003014,0.8353243687357981,-0.00904606095771005,-0.706355916369007,1.199760196891136,-0.06067538720231209,-0.7864255587243636,0.5363110015069796,-0.16458809278506897,-1.0550983764340187,1.240743669225114,-0.23411879890486967,-1.204627502684088,1.625184692357476,-0.25580219641281104,-1.3192758489957552,1.9413114688764477,-0.2716399738676168,-0.6145835285055533,0.7549922327684169,-0.22863467573625926,-0.7385661173585213,1.3645058088974205,-0.28554124541841736,-0.6308539658858066,1.2181252802663327,-0.24266350100112802,-0.5682880642306916,0.9997199892593831,-0.21622176758625097,-0.40597989290749237,0.9608563517013008,-0.27773885480291677,-0.5511365876851149,1.4751864487358446,-0.31392069209428136,-0.461268320150157,1.335911807783806,-0.2260000097391609,-0.39950164146960454,1.143894132190553,-0.1718863408397047,-0.19085482510419752,1.1441047331260301,-0.32200562791716947,-0.3804210452039108,1.6555843313477445,-0.33769906702849456,-0.34044815433729453,1.5344797027605235,-0.259967199221066,-0.2784454965509826,1.3404552578216626,-0.2021256380880682,indicador
0.0,0.0,0.0,-0.33391335508719394,-0.4451048258961963,0.06439994755049257,-0.7191409600413592,-0.5371724604221138,0.046144120994499646,-0.9605821745908301,-0.3741656767983141,0.008383091784855093,-1.0902970803235477,-0.07043808615005623,-0.046378620046603404,-0.9527642416023473,-0.7452699424296769,-0.11886566958613437,-1.4356454786403507,-0.6272791547041601,-0.1882975321310624,-1.7051376751646854,-0.5812359996305163,-0.2100330125055334,-1.9343175495773275,-0.5458850351449582,-0.22454168552671344,-0.918120963960626,-0.34405898573496674,-0.19666547706965926,-1.2798276171831395,-0.02439393769229698,-0.2764624708999671,-1.1069207674649029,0.018825821048454112,-0.2514790839081732,-0.9410637661370939,-0.0698094726818082,-0.22418853747367587,-0.8385135450714477,0.09781694443241583,-0.25764027570353437,-1.1608766243716422,0.3278640431778338,-0.31340059002136045,-1.017240433645202,0.33180976488434627,-0.23488725956232062,-0.8631498684879111,0.24793874137171587,-0.17458753993869305,-0.7515761434712889,0.5282049833352482,-0.3128696262116598,-1.113855780651586,0.6633580710695097,-0.332461396082321,-1.0591743559869322,0.630854542812438,-0.2524703570823641,-0.9383248074540133,0.5665968952749795,-0.18551171055233606,indicador
0.0,0.0,0.0,-0.18379118768420616,-0.47609240613605686,0.08076408480952586,-0.4634340960511264,-0.8119582485177665,0.07503326986848463,-0.6812711967546355,-0.9725090025829077,0.05652402712673433,-0.8342699650355598,-1.0084889046016097,0.021085027799232416,-0.6112182721115083,-1.0467714180491117,-0.13554447213864812,-1.0070897761762312,-1.2148022066194653,-0.2168926393311603,-1.229419228299661,-1.3125713777374468,-0.2542752289765419,-1.413348692020058,-1.3844348489013019,-0.28129442612345895,-0.6059385486384073,-0.7668703716812136,-0.2115379595049023,-1.0253425539547414,-0.5478428353615711,-0.27626103348055125,-0.9019887356275745,-0.4018751733450572,-0.23806651968678408,-0.7574198610351167,-0.4144182249830518,-0.21418860540827037,-0.5906726014418833,-0.3844032885946037,-0.2718158254934379,-0.9641266785789014,-0.22405969283275703,-0.3269809947190495,-0.8543290268182692,-0.12665437012566474,-0.24177124330253275,-0.7213521511759239,-0.15477197515686084,-0.18258451760759473,-0.5747461346840729,0.023825762388785164,-0.32210297080361266,-0.9423745452309951,0.04343026940887459,-0.3586559894821799,-0.8829424477720829,0.10119521140308424,-0.28772040422887346,-0.7716375701669045,0.11358822245926886,-0.2297149710521149,indicador
0.0,0.0,0.0,-0.20254228488405165,-0.30798322522648,0.058299148028707184,-0.3902022709814555,-0.582558844885772,0.011884244370718344,-0.5635733919611726,-0.6917929490852082,-0.05763743740421646,-0.6794563867181576,-0.7484166421070213,-0.13425186544731918,-0.28030864241087666,-1.0745349900940488,-0.08291339783185694,-0.4459618073324842,-1.4748353120025552,-0.17588845476145176,-0.5399643551852084,-1.7251472097920968,-0.23680024873189776,-0.6160784451574937,-1.9484859434525772,-0.2883410413486907,-0.23108102437043937,-0.959010101861437,-0.164015806261545,-0.6242720330472029,-0.923648534362805,-0.2504022821276451,-0.5955328092131933,-0.6691089056096515,-0.22921049895746576,-0.4954515759405707,-0.6200875790496639,-0.21783354800705435,-0.23133792086553015,-0.7034434401881897,-0.24105013667254857,-0.5972807561943222,-0.6965318460027224,-0.3160412204848827,-0.5642602928156457,-0.5090991676760017,-0.2343674403060387,-0.4584703714432878,-0.45829062685576466,-0.17668270115756968,-0.2658159745839521,-0.41371065078840674,-0.31505839782006617,-0.545403426403659,-0.5235722018633661,-0.3886199072519217,-0.5914584142092453,-0.46117649534098254,-0.35520231203361946,-0.5624061582628107,-0.42800034549649746,-0.3221144444346217,indicador
